tree_leaf_id,sample_count,wet_weight_mean,wet_weight_std,wet_weight_min,wet_weight_max
5,237,29.236286919831223,0.7171268370232918,26.9,31.4
8,30,29.30666666666667,0.57351507410868,28.1,30.5
6,137,29.351824817518246,0.7314472147113368,27.599999999999998,31.5
10,55,29.45090909090909,0.7305180118632015,28.0,32.099999999999994
9,36,29.58611111111111,0.6770325072498486,28.400000000000002,31.8
3,516,29.972286821705428,0.43218501420758704,29.0,32.300000000000004
