current_time,next_time,current_scene,current_wet_weight,next_wet_weight,target_wet_weight,target_wet_stable,target_wet_trend,target_alpha,target_recent_vol,target_method,required_reduction,expected_reduction,noise_scope,noise_mean,noise_std,sampled_noise,noisy_expected_reduction,predicted_next_wet_weight,noisy_predicted_next_wet_weight,actual_next_reduction,strategy_type,has_recommendation,hit_reduce_direction,hit_reduce_direction_noisy,signed_error,abs_error,noisy_signed_error,noisy_abs_error
2025-12-28 15:57:41,2025-12-28 20:19:18,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=0-10万,29.4,29.5,28.413285714285713,28.7,28.06285714285714,0.55,0.6963238113991195,dual_target,0.9867142857142852,2.0381012659411764,scene,0.034375000000000044,0.9485546159157104,-0.5934979067931225,1.4446033591480538,27.361898734058823,27.955396640851944,-0.10000000000000142,joint,1,0,0,-2.1381012659411778,2.1381012659411778,-1.5446033591480552,1.5446033591480552
2025-12-28 20:19:18,2025-12-29 00:17:38,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=0-10万,29.5,29.6,28.427035714285715,28.725,28.06285714285714,0.55,0.688662511948576,dual_target,1.072964285714285,2.0381012659411764,scene,0.03636363636363645,0.9341397539393173,-0.3027793945333824,1.735321871407794,27.461898734058824,27.764678128592205,-0.10000000000000142,joint,1,0,0,-2.1381012659411778,2.1381012659411778,-1.8353218714077955,1.8353218714077955
2025-12-29 00:17:38,2025-12-29 00:19:19,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=0-10万,29.6,29.4,28.440785714285713,28.75,28.06285714285714,0.55,0.682827255771539,dual_target,1.1592142857142882,2.0381012659411764,scene,0.03823529411764719,0.9203626861452194,-0.313102019406074,1.7249992465351023,27.561898734058826,27.8750007534649,0.20000000000000284,joint,1,1,1,-1.8381012659411735,1.8381012659411735,-1.5249992465350994,1.5249992465350994
2025-12-29 00:19:19,2025-12-29 04:27:48,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=0-10万,29.4,29.4,28.474625,28.775,28.1075,0.55,0.6743767126890465,dual_target,0.925374999999999,2.0381012659411764,scene,0.03142857142857147,0.9079872335702366,-1.0543785601634328,0.9837227057777436,27.361898734058823,28.416277294222255,0.0,joint,1,0,0,-2.0381012659411764,2.0381012659411764,-0.9837227057777436,0.9837227057777436
2025-12-29 04:27:48,2025-12-29 07:47:56,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=0-10万,29.4,31.4,28.488375,28.8,28.1075,0.55,0.6662258099194119,dual_target,0.9116249999999972,2.0381012659411764,scene,0.030555555555555596,0.8953023835692006,0.46654317833549375,2.50464444427667,27.361898734058823,26.895355555723327,-2.0,joint,1,0,0,-4.038101265941176,4.038101265941176,-4.5046444442766695,4.5046444442766695
2025-12-29 07:47:56,2025-12-29 11:53:11,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=0-10万,31.4,26.9,28.502125,28.825,28.1075,0.55,0.7474240157231898,dual_target,2.897874999999999,3.609445697387738,scene,0.08378378378378382,0.9390948815182584,-0.35702955127328634,3.2524161461144514,27.79055430261226,28.147583853885546,4.5,joint,1,1,1,0.8905543026122622,0.8905543026122622,1.2475838538855486,1.2475838538855486
2025-12-29 11:53:11,2025-12-29 15:40:40,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=0-10万,26.9,28.8,28.370874999999998,28.75,27.9075,0.55,0.8250754552786999,dual_target,0.0,4.076202531882353,scene,-0.03684210526315786,1.1819744971493076,-0.02207437556267576,4.054128156319677,22.823797468117647,22.84587184368032,-1.9000000000000021,joint,1,0,0,-5.976202531882355,5.976202531882355,-5.954128156319679,5.954128156319679
2025-12-29 15:40:40,2025-12-29 20:16:25,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=10-20万,28.8,30.700000000000003,28.780250000000002,29.075000000000003,28.42,0.55,0.6277286116440313,dual_target,0.01974999999999838,0.36354649807887573,scene,-0.0028571428571427964,0.8875280967096078,0.4238190243211216,0.7873655223999974,28.436453501921125,28.012634477600002,-1.9000000000000021,joint,1,0,0,-2.263546498078878,2.263546498078878,-2.6873655223999995,2.6873655223999995
2025-12-29 20:16:25,2025-12-29 23:50:34,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=10-20万,30.700000000000003,28.9,28.794000000000004,29.1,28.42,0.55,0.6573515269236605,dual_target,1.9059999999999988,1.454185992315503,scene,0.05000000000000012,0.9293067906300428,0.46496445411264614,1.919150446428149,29.2458140076845,28.780849553571855,1.8000000000000043,joint,1,1,1,0.3458140076845013,0.3458140076845013,-0.11915044642814476,0.11915044642814476
2025-12-29 23:50:34,2025-12-30 03:44:50,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=10-20万,28.9,28.0,28.747125,29.025,28.407500000000002,0.55,0.6530983050980026,dual_target,0.1528749999999981,0.36354649807887573,scene,0.0,0.9645051945273649,0.6417673939654092,1.0053138920442848,28.536453501921123,27.894686107955714,0.8999999999999986,joint,1,1,1,0.5364535019211228,0.5364535019211228,-0.1053138920442862,0.1053138920442862
2025-12-30 03:44:50,2025-12-30 07:46:10,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=10-20万,28.0,27.400000000000002,28.68275,29.0,28.295,0.55,0.6797241966882194,dual_target,0.0,0.7270929961577515,scene,-0.023684210526315752,0.9625717226937636,-0.1184835530108816,0.6086094431468698,27.27290700384225,27.391390556853132,0.5999999999999979,joint,1,1,1,-0.1270929961577536,0.1270929961577536,-0.008609443146871953,0.008609443146871953
2025-12-30 07:46:10,2025-12-30 12:21:16,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=10-20万,27.400000000000002,27.0,28.584625000000003,28.975,28.1075,0.55,0.7355949972641194,dual_target,0.0,0.7270929961577515,scene,-0.03846153846153837,0.954507628373537,-0.44250300638532497,0.2845899897724265,26.67290700384225,27.115410010227574,0.40000000000000213,joint,1,1,1,-0.32709299615774934,0.32709299615774934,0.11541001022757563,0.11541001022757563
2025-12-30 12:21:16,2025-12-30 15:50:49,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=20-30万,27.0,28.400000000000002,28.413999999999998,28.9,27.819999999999997,0.55,0.8401489024923481,dual_target,0.0,1.6456921822266621,scene,-0.07142857142857142,1.3016081105576245,-0.1751904413034837,1.4705017409231784,25.35430781777334,25.52949825907682,-1.4000000000000021,joint,1,0,0,-3.0456921822266643,3.0456921822266643,-2.8705017409231806,2.8705017409231806
2025-12-30 15:50:49,2025-12-30 20:39:12,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=20-30万,28.400000000000002,28.400000000000002,28.372749999999996,28.825,27.819999999999997,0.55,0.8383117956146551,dual_target,0.02725000000000577,0.6505876576581114,scene,-0.02068965517241372,1.3068465098234812,-2.225776771095444,-1.5751891134373328,27.74941234234189,29.975189113437334,0.0,joint,1,0,0,-0.6505876576581114,0.6505876576581114,1.5751891134373328,1.5751891134373328
2025-12-30 20:39:12,2025-12-31 00:12:09,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=20-30万,28.400000000000002,27.7,28.281142857142857,28.6,27.89142857142857,0.55,0.8358263091975047,dual_target,0.11885714285714499,0.6505876576581114,scene,-0.019999999999999928,1.2848865060126262,-1.8793752884989936,-1.2287876308408823,27.74941234234189,29.628787630840883,0.7000000000000028,joint,1,1,0,0.0494123423418914,0.0494123423418914,1.9287876308408851,1.9287876308408851
2025-12-31 00:12:09,2025-12-31 03:41:44,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=20-30万,27.7,28.0,28.12614285714286,28.400000000000002,27.791428571428575,0.55,0.8602325267042629,dual_target,0.0,1.338124091365997,scene,-0.041935483870967766,1.2696898766763658,-1.7213537915611057,-0.3832297001951086,26.361875908634,28.08322970019511,-0.3000000000000007,joint,1,0,0,-1.6381240913659978,1.6381240913659978,0.08322970019510789,0.08322970019510789
2025-12-31 03:41:44,2025-12-31 08:07:25,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=20-30万,28.0,28.0,28.106857142857145,28.400000000000002,27.74857142857143,0.55,0.8678313851960607,dual_target,0.0,1.338124091365997,scene,-0.03125,1.2511088831512633,-1.2789143647066303,0.059209726659366746,26.661875908634002,27.94079027334063,0.0,joint,1,0,0,-1.338124091365997,1.338124091365997,-0.059209726659366746,0.059209726659366746
2025-12-31 08:07:25,2025-12-31 12:08:26,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=20-30万,28.0,28.1,28.046321428571428,28.325,27.705714285714283,0.55,0.8737621001236303,dual_target,0.0,1.3011753153162229,scene,-0.030303030303030304,1.2320185084414657,0.4622262162181183,1.7634015315343412,26.69882468468378,26.236598468465658,-0.10000000000000142,joint,1,0,0,-1.4011753153162243,1.4011753153162243,-1.8634015315343426,1.8634015315343426
2025-12-31 12:08:26,2025-12-31 15:45:34,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=30-40万,28.1,28.7,28.393000000000004,28.6,28.140000000000008,0.55,0.7994398038626795,dual_target,0.0,1.3641795688761391,scene,-0.09583333333333321,0.8705741241017647,-0.8841199688459115,0.48005960003022763,26.735820431123862,27.619940399969774,-0.5999999999999979,joint,1,0,0,-1.964179568876137,1.964179568876137,-1.0800596000302254,1.0800596000302254
2025-12-31 15:45:34,2025-12-31 20:13:13,刮刀高度_上=30.500 | 刮刀高度_下=34.500 | 墨刀高度_上=32.500 | 墨刀高度_下=37.000 | life=30-40万,28.7,29.3,28.427750000000003,28.625,28.18666666666667,0.55,0.791382955495328,dual_target,0.2722499999999961,0.6820897844380696,scene,-0.06799999999999998,0.8638147949647534,-0.3946624090808829,0.28742737535718665,28.01791021556193,28.412572624642813,-0.6000000000000014,joint,1,0,0,-1.282089784438071,1.282089784438071,-0.8874273753571881,0.8874273753571881
